Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t)
Jostedalen - Mjølversgrendi;SN55430;11.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;11.08.2022 21:00;0,2
Jostedalen - Mjølversgrendi;SN55430;11.08.2022 22:00;0,1
Jostedalen - Mjølversgrendi;SN55430;11.08.2022 23:00;0,1
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 11:00;0,1
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 21:00;0,1
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 22:00;0,4
Jostedalen - Mjølversgrendi;SN55430;12.08.2022 23:00;0,2
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;13.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;14.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 11:00;0,2
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 12:00;0,1
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 13:00;0,3
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 14:00;0,3
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;15.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;16.08.2022 23:00;0,6
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 02:00;0,1
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 03:00;0,3
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 04:00;0,9
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 05:00;0,3
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;17.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;18.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 14:00;0,1
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 20:00;1,1
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 21:00;0,9
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 22:00;0,4
Jostedalen - Mjølversgrendi;SN55430;19.08.2022 23:00;0,7
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 00:00;5,7
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 01:00;5,3
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 02:00;0,8
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 03:00;0,7
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 04:00;1,9
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 05:00;0,2
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;20.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 05:00;0,6
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 07:00;0,1
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 08:00;0,1
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 09:00;0,4
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 11:00;0,2
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 16:00;3,9
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 17:00;0,1
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 20:00;0,1
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 21:00;0,1
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 22:00;0,1
Jostedalen - Mjølversgrendi;SN55430;21.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 01:00;0,3
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 02:00;0,2
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 03:00;0,1
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 04:00;0,2
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 05:00;0,1
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 06:00;0,2
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 08:00;0,1
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;22.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;23.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;24.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 00:00;0,1
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 01:00;0,1
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 15:00;1,4
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 16:00;1,1
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 19:00;0,4
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 20:00;1
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 21:00;0,5
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 22:00;0,3
Jostedalen - Mjølversgrendi;SN55430;25.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 06:00;0,6
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 07:00;0,2
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 09:00;0,1
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 12:00;0,2
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 13:00;0,1
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;26.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 06:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 07:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 08:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 09:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 10:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 11:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 12:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 13:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 14:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 15:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 16:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 17:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 18:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 19:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 20:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 21:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 22:00;0
Jostedalen - Mjølversgrendi;SN55430;27.08.2022 23:00;0
Jostedalen - Mjølversgrendi;SN55430;28.08.2022 00:00;0
Jostedalen - Mjølversgrendi;SN55430;28.08.2022 01:00;0
Jostedalen - Mjølversgrendi;SN55430;28.08.2022 02:00;0
Jostedalen - Mjølversgrendi;SN55430;28.08.2022 03:00;0
Jostedalen - Mjølversgrendi;SN55430;28.08.2022 04:00;0
Jostedalen - Mjølversgrendi;SN55430;28.08.2022 05:00;0
Jostedalen - Mjølversgrendi;SN55430;28.08.2022 06:00;0
