#Nordre Oldevatn, 88.30.0, Lufttemperatur, dogn
Tidspunkt;Lufttemperatur (°C);Korrigert;Kontrollert
2007-02-04 11:00:00Z;1,839583;0;2
2007-02-05 11:00:00Z;0,1354167;0;2
2007-02-06 11:00:00Z;-4,847917;0;2
2007-02-07 11:00:00Z;-8,8;0;2
2007-02-08 11:00:00Z;-11,06667;0;2
2007-02-09 11:00:00Z;-11,6625;0;2
2007-02-10 11:00:00Z;-10,90208;0;2
2007-02-11 11:00:00Z;-9,383333;0;2
2007-02-12 11:00:00Z;-6,991667;0;2
2007-02-13 11:00:00Z;-4,247917;0;2
2007-02-14 11:00:00Z;-1,2625;0;2
2007-02-15 11:00:00Z;0,05833333;0;2
2007-02-16 11:00:00Z;4,477083;0;2
2007-02-17 11:00:00Z;2,139583;0;2
2007-02-18 11:00:00Z;1,464583;0;2
2007-02-19 11:00:00Z;1,252083;0;2
2007-02-20 11:00:00Z;0,4833333;0;2
2007-02-21 11:00:00Z;-0,6833333;0;2
2007-02-22 11:00:00Z;-0,6395833;0;2
2007-02-23 11:00:00Z;0,8625;0;2
2007-02-24 11:00:00Z;4,48125;0;2
2007-02-25 11:00:00Z;4,329167;0;2
2007-02-26 11:00:00Z;1,145833;0;2
2007-02-27 11:00:00Z;0,8541667;0;2
2007-02-28 11:00:00Z;3,660417;0;2
2007-03-01 11:00:00Z;4,297917;0;2
2007-03-02 11:00:00Z;1,9;0;2
2007-03-03 11:00:00Z;1,091667;0;2
2007-03-04 11:00:00Z;2,066667;0;2
2007-03-05 11:00:00Z;6,34375;0;2
2007-03-06 11:00:00Z;6,9375;0;2
2007-03-07 11:00:00Z;6,039583;0;2
2007-03-08 11:00:00Z;3,891667;0;2
2007-03-09 11:00:00Z;4,422917;0;2
2007-03-10 11:00:00Z;3,395833;0;2
2007-03-11 11:00:00Z;4,791667;0;2
2007-03-12 11:00:00Z;4,447917;0;2
2007-03-13 11:00:00Z;5,102083;0;2
2007-03-14 11:00:00Z;4,56875;0;2
2007-03-15 11:00:00Z;5,927083;0;2
2007-03-16 11:00:00Z;3,4375;0;2
2007-03-17 11:00:00Z;1,7125;0;2
2007-03-18 11:00:00Z;2,2;0;2
2007-03-19 11:00:00Z;1,75625;0;2
2007-03-20 11:00:00Z;1,8;0;2
2007-03-21 11:00:00Z;1,4625;0;2
2007-03-22 11:00:00Z;2,59375;0;2
2007-03-23 11:00:00Z;2,783333;0;2
2007-03-24 11:00:00Z;4,660417;0;2
2007-03-25 11:00:00Z;4,15;0;2
2007-03-26 11:00:00Z;3,08125;0;2
2007-03-27 11:00:00Z;3,491667;0;2
2007-03-28 11:00:00Z;4;0;2
2007-03-29 11:00:00Z;4,114583;0;2
2007-03-30 11:00:00Z;4,683333;0;2
2007-03-31 11:00:00Z;2,983333;0;2
2007-04-01 11:00:00Z;3,695833;0;2
2007-04-02 11:00:00Z;4,279167;0;2
2007-04-03 11:00:00Z;4,3625;0;2
2007-04-04 11:00:00Z;6,314583;0;2
2007-04-05 11:00:00Z;2,783333;0;2
2007-04-06 11:00:00Z;1,085417;0;2
2007-04-07 11:00:00Z;1,347917;0;2
2007-04-08 11:00:00Z;1,379167;0;2
2007-04-09 11:00:00Z;2,64375;0;2
2007-04-10 11:00:00Z;4,972917;0;2
2007-04-11 11:00:00Z;4,775;0;2
2007-04-12 11:00:00Z;6,01875;0;2
2007-04-13 11:00:00Z;9,425;0;2
2007-04-14 11:00:00Z;9,791667;0;2
2007-04-15 11:00:00Z;10,78958;0;2
2007-04-16 11:00:00Z;9,40625;0;2
2007-04-17 11:00:00Z;5,03125;0;2
2007-04-18 11:00:00Z;4,620833;0;2
2007-04-19 11:00:00Z;2,139583;0;2
2007-04-20 11:00:00Z;2,027083;0;2
2007-04-21 11:00:00Z;3,141667;0;2
2007-04-22 11:00:00Z;5,920833;0;2
2007-04-23 11:00:00Z;9,064584;0;2
2007-04-24 11:00:00Z;9,185416;0;2
2007-04-25 11:00:00Z;10,57708;0;2
2007-04-26 11:00:00Z;9,397917;0;2
2007-04-27 11:00:00Z;7,347917;0;2
2007-04-28 11:00:00Z;9,91875;0;2
2007-04-29 11:00:00Z;9,125;0;2
2007-04-30 11:00:00Z;9,5;0;2
2007-05-01 11:00:00Z;9,964583;0;2
2007-05-02 11:00:00Z;9,7;0;2
2007-05-03 11:00:00Z;;0;2
2007-05-04 11:00:00Z;8,469565;0;2
2007-05-05 11:00:00Z;9,595834;0;2
2007-05-06 11:00:00Z;9,627084;0;2
2007-05-07 11:00:00Z;10,08333;0;2
2007-05-08 11:00:00Z;8,647917;0;2
2007-05-09 11:00:00Z;5,7625;0;2
2007-05-10 11:00:00Z;6,039583;0;2
2007-05-11 11:00:00Z;5,458333;0;2
2007-05-12 11:00:00Z;7,022917;0;2
2007-05-13 11:00:00Z;7,429167;0;2
2007-05-14 11:00:00Z;6,270833;0;2
2007-05-15 11:00:00Z;6,31875;0;2
2007-05-16 11:00:00Z;;0;2
2007-05-17 11:00:00Z;8,032609;0;2
2007-05-18 11:00:00Z;9,93125;0;2
2007-05-19 11:00:00Z;9,908334;0;2
2007-05-20 11:00:00Z;9,964583;0;2
2007-05-21 11:00:00Z;11,62917;0;2
2007-05-22 11:00:00Z;9,447917;0;2
2007-05-23 11:00:00Z;7,914583;0;2
2007-05-24 11:00:00Z;8,904166;0;2
2007-05-25 11:00:00Z;8,666667;0;2
2007-05-26 11:00:00Z;7,56875;0;2
2007-05-27 11:00:00Z;9,552083;0;2
2007-05-28 11:00:00Z;13,08958;0;2
2007-05-29 11:00:00Z;16,61875;0;2
2007-05-30 11:00:00Z;16,08333;0;2
2007-05-31 11:00:00Z;14,48542;0;2
2007-06-01 11:00:00Z;14,27917;0;2
2007-06-02 11:00:00Z;15,42917;0;2
2007-06-03 11:00:00Z;16,09583;0;2
2007-06-04 11:00:00Z;15,87708;0;2
2007-06-05 11:00:00Z;16,89792;0;2
2007-06-06 11:00:00Z;18,12708;0;2
2007-06-07 11:00:00Z;18,225;0;2
2007-06-08 11:00:00Z;18,07708;0;2
2007-06-09 11:00:00Z;18,075;0;2
2007-06-10 11:00:00Z;18,575;0;2
2007-06-11 11:00:00Z;16,99375;0;2
2007-06-12 11:00:00Z;11,66667;0;2
2007-06-13 11:00:00Z;7,727083;0;2
2007-06-14 11:00:00Z;9,3625;0;2
2007-06-15 11:00:00Z;11,08333;0;2
2007-06-16 11:00:00Z;14,03958;0;2
2007-06-17 11:00:00Z;15,45417;0;2
2007-06-18 11:00:00Z;16,14792;0;2
2007-06-19 11:00:00Z;15,15;0;2
2007-06-20 11:00:00Z;16,88333;0;2
2007-06-21 11:00:00Z;17,75625;0;2
2007-06-22 11:00:00Z;17,03542;0;2
2007-06-23 11:00:00Z;15,44792;0;2
