date,Unnamed: 0,MG,FL,OD,VS,SJ,PEAK
2008-05-28 12:00:00,3564.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 13:00:00,3565.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 14:00:00,3566.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 15:00:00,3567.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 16:00:00,3568.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 17:00:00,3569.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 18:00:00,3570.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 19:00:00,3571.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 20:00:00,3572.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 21:00:00,3573.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 22:00:00,3574.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 23:00:00,3575.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 00:00:00,3576.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 01:00:00,3577.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 02:00:00,3578.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 03:00:00,3579.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 04:00:00,3580.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 05:00:00,3581.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 06:00:00,3582.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 07:00:00,3583.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 08:00:00,3584.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 09:00:00,3585.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 10:00:00,3586.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 11:00:00,3587.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 12:00:00,3588.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 13:00:00,3589.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 14:00:00,3590.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 15:00:00,3591.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 16:00:00,3592.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 17:00:00,3593.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 18:00:00,3594.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 19:00:00,3595.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 20:00:00,3596.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 21:00:00,3597.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 22:00:00,3598.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-29 23:00:00,3599.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
